Molecular Weight,C,Compositions,GalNAcS,GalP,GalS,NeuGc,Hex,Pen,Fuc,Neu,HexNAc,NeuAcAc,ManP,Kdn,HexN,HexA,GlcNAcS,Xxx,GlcAS,GalNAcS2,Rha,Xyl,NeuAc,Water,Adduct/Replacement,Adduct Amount,Peptide Sequence,Peptide Modification,Peptide Missed Cleavage Number,Number of Glycan Attachment to Peptide,Start AA,End AA
3697.3148642877,0,[0;0;0;0;7;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;4;1],0,0,0,0,7,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,4,1,NH3/H,1,,,0,0,0,0
342.1036356077,0,[0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,NH3/H,1,,,0,0,0,0
457.1669641827,0,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NH3/H,1,,,0,0,0,0
766.3093310277,0,[0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2603.9339260427,0,[0;0;0;0;6;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
2240.8425321477,0,[0;0;0;0;5;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2005.7481781427,0,[0;0;0;0;5;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
3041.0872515477,0,[0;0;0;0;6;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,1,,,0,0,0,0
1681.6425311427,0,[0;0;0;0;3;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1582.5741171977,0,[0;0;0;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1055.3890975927,0,[0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
3041.0872515477,0,[0;0;0;0;6;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,1,,,0,0,0,0
2238.8017299377,0,[0;0;0;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
487.1775288827,0,[0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
3406.2194476527,0,[0;0;0;0;7;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,7,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,1,,,0,0,0,0
2895.0293426777,0,[0;0;0;0;6;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,1,,,0,0,0,0
3697.3148642877,0,[0;0;0;0;7;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;4;1],0,0,0,0,7,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,4,1,NH3/H,1,,,0,0,0,0
1275.4837859327,0,[0;0;0;0;3;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
602.2408574577,0,[0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2290.8806489577,0,[0;0;0;0;3;0;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1055.3890975927,0,[0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1332.5052496677,0,[0;0;0;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
504.1928446177,0,[0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2296.8435947777,0,[0;0;0;0;5;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,5,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2035.7223573327,0,[0;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
869.3250407227,0,[0;0;0;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
723.2671318527,0,[0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1014.3625484877,0,[0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
383.1665702227,0,[0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
731.2834505927,0,[0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2178.7442150277,0,[0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;1],0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,NH3/H,1,,,0,0,0,0
2393.8031490327,0,[0;0;1;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,1,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2028.6709529277,0,[0;0;1;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,1,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
3244.1666241527,0,[0;0;0;0;6;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,6,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,1,,,0,0,0,0
3041.0872515477,0,[0;0;0;0;6;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,1,,,0,0,0,0
3551.2569554177,0,[0;0;0;0;7;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;4;1],0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,1,NH3/H,1,,,0,0,0,0
2071.7131521027,0,[1;0;0;0;4;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;1;1],1,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
4306.5529821027,0,[0;0;0;0;7;0;1;0;9;0;0;0;0;0;0;0;0;0;0;0;4;1],0,0,0,0,7,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,4,1,NH3/H,1,,,0,0,0,0
4509.6323547077,0,[0;0;0;0;7;0;1;0;10;0;0;0;0;0;0;0;0;0;0;0;4;1],0,0,0,0,7,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,4,1,NH3/H,1,,,0,0,0,0
2238.8017299377,0,[0;0;0;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
683.2054970827,0,[0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1332.5052496677,0,[0;0;0;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2217.7710609727,0,[1;0;0;0;4;0;1;0;3;0;0;0;0;0;0;1;0;0;0;0;1;1],1,0,0,0,4,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2603.9339260427,0,[0;0;0;0;6;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
1250.4521514577,0,[0;0;0;0;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2169.8166517127,0,[0;0;0;0;6;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,6,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2388.8909389477,0,[0;0;0;0;7;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1740.6796449477,0,[0;0;0;0;3;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
853.3301260927,0,[0;0;0;0;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2215.7554109027,0,[1;0;0;0;4;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1],1,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2035.7223573327,0,[0;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
748.2987663277,0,[0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
3041.0872515477,0,[0;0;0;0;6;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,1,,,0,0,0,0
2052.7376730677,0,[0;0;0;0;6;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,6,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2313.8589105127,0,[0;0;0;0;6;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,6,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2109.7591368027,0,[0;0;0;0;6;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
3041.0872515477,0,[0;0;0;0;6;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,1,,,0,0,0,0
3057.0821661777,0,[0;0;0;0;7;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,1,,,0,0,0,0
707.2722172227,0,[0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1494.5580731677,0,[0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
4341.5788625377,0,[0;0;0;0;11;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2169.8166517127,0,[0;0;0;0;6;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,6,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
561.2143083527,0,[0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
723.2671318527,0,[0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1347.5049153327,0,[0;0;0;0;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
3348.1775828127,0,[0;0;0;0;7;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;4;1],0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,1,NH3/H,1,,,0,0,0,0
3348.1775828127,0,[0;0;0;0;7;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;4;1],0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,1,NH3/H,1,,,0,0,0,0
2534.9488478177,0,[0;0;0;0;7;0;1;0;5;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,7,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2691.9499700727,0,[0;0;0;0;6;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,1,,,0,0,0,0
561.2143083527,0,[0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
3041.0872515477,0,[0;0;0;0;6;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,1,,,0,0,0,0
1744.6269406977,0,[0;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
586.2459428277,0,[0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
440.1880339577,0,[0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1014.3625484877,0,[0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1014.3625484877,0,[0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
691.2773025927,0,[0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
691.2773025927,0,[0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1055.3890975927,0,[0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
401.1771349227,0,[0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
504.1928446177,0,[0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
545.2193937227,0,[0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
545.2193937227,0,[0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
545.2193937227,0,[0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
399.1614848527,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1526.5730545677,0,[0;0;0;0;4;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1115.4466125027,0,[0;0;0;0;2;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1058.4251487677,0,[0;0;0;0;2;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
440.1880339577,0,[0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
180.0871976177,0,[0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1261.5045213727,0,[0;0;0;0;2;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
910.3515898277,0,[0;0;0;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
910.3515898277,0,[0;0;0;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1056.4094986977,0,[0;0;0;0;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2606.9699772177,0,[0;0;0;0;6;0;2;0;4;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,0,0,6,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2753.0278860877,0,[0;0;0;0;6;0;3;0;4;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,0,0,6,0,3,0,4,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1014.3625484877,0,[0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
2096.8002733477,0,[0;0;0;0;5;0;3;0;3;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,5,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1184.4316907277,0,[0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
2315.8745605827,0,[0;0;0;0;6;0;2;0;4;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,6,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
561.2143083527,0,[0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1371.4784258527,0,[0;0;0;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1405.5467801727,0,[0;0;0;0;2;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1478.5631585377,0,[0;0;0;0;3;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2749.9918349127,0,[0;0;0;0;6;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
1379.4947445927,0,[0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
951.3781389327,0,[0;0;0;0;1;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1453.5315240627,0,[0;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1596.5533817577,0,[0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,1,,,0,0,0,0
604.2565075277,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
981.3523181227,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,1,,,0,0,0,0
2167.8010016427,0,[0;0;0;0;6;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
2532.9331977477,0,[0;0;0;0;7;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,7,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,1,,,0,0,0,0
1138.3693872877,0,[0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1138.3693872877,0,[0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
1014.3625484877,0,[0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
893.3362740927,0,[0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
773.2371911827,0,[0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,1,,,0,0,0,0
